,ID,Date,Likes,Content
54,1424740537450602507,2021-08-09 14:33:09+00:00,80286,"Lionel Messi is currently not in Paris and he’s not landed anywhere. He’s at his home with his family. 🔴🇦🇷 #Messi

Messi’s lawyers and his father Jorge are still working on PSG official contract paperworks received yesterday. He’ll fly to Paris once deal will be completed. 🛫🇫🇷"
55,1424440591019020288,2021-08-08 18:41:16+00:00,60491,"Leo Messi and his father Jorge were not planning to fly to Paris tonight. They’re still checking PSG official contract received today, together with lawyers. 🛫🇫🇷 #Messi

...it’s matter of time - Messi will soon plan his flight to Paris, once every contract detail will be fixed."
56,1424398213134618624,2021-08-08 15:52:52+00:00,52707,"💙❤️ Blaugrana Love
From Leo #Messi to all #Culers: https://t.co/JtJAHiGCEZ"
57,1424368960812814345,2021-08-08 13:56:38+00:00,120273,"Leo Messi is set to join Paris Saint-Germain, confirmed. Jorge Messi received official contract today morning, after talks since Thursday. 🚨🇦🇷 #Messi

Messi is ready to accept - he’ll sign with PSG once final details will be fixed. Now planning for travel, medical, unveiling. 🇫🇷 https://t.co/b28XC5DBoR"
58,1424358543080230914,2021-08-08 13:15:14+00:00,38119,"A pesar de las críticas nunca me he  escondido y hoy no iba a ser menos. Se acaba una historia gloriosa en la liga española del que para mí, es el… 
MEJOR DE LA JUGADOR DE LA HISTORIA. #Messi https://t.co/OVHTBg6EYv"
59,1424328233407950852,2021-08-08 11:14:48+00:00,48569,"""Le Football c'est qu'un sport""  #Messi https://t.co/xHFqV3zeQw"
60,1424321312621797377,2021-08-08 10:47:18+00:00,24097,Imagens de dor e sofrimento. #Messi https://t.co/wP8VBzZ1Qe
61,1424319857441509378,2021-08-08 10:41:31+00:00,80885,"Leo Messi: “The news about Barça and Laporta asking me for a 30% salary reduction on Thursday is absolutely fake. It’s a lie. I offered to reduce my contract by 50%, and then they didn't ask me for anything else”. 🔵🔴 #FCB #Messi"
62,1424318051139399683,2021-08-08 10:34:20+00:00,55494,"Leo Messi: “The pic with Paris Saint-Germain was a coincidence, completely. I was there with my friends, we decided to take a photo... they told me: ‘Come to Paris!’ but it was just a joke, we were on holiday”. 🔴🇫🇷 #PSG #Messi https://t.co/aKuh0LXQEd"
63,1424315611660886016,2021-08-08 10:24:38+00:00,48582,"Leo Messi: “I’m really sad because I didn’t want to leave this club. I love Barcelona and I wanted to stay, my contract was ready. I did everything in my possibility to stay”. 🔴 #Messi #FCB #FCBlive https://t.co/9tUbv2aWCB"
64,1424315134315540491,2021-08-08 10:22:45+00:00,92969,This is the word of Leo #Messi: https://t.co/k0btQ7k1py
65,1424314698946826244,2021-08-08 10:21:01+00:00,51917,"Leo Messi confirmes: “Paris Saint-Germain is a possibility, yes. At the moment nothing is confirmed, I received lot of calls after Barcelona statement. We’re talking about it”. 🔴🇦🇷 #PSG #Messi"
66,1424314172217565189,2021-08-08 10:18:55+00:00,34383,"Lionel Messi confirms: “My new contract was DONE. All done. I wanted to stay and when I come back from holidays, it was done.

...then it’s how Laporta explained it. At the last minute, with everything with La Liga, it couldn't happen”. 🔴🇦🇷 #Messi"
